sku,upc,weight,height_cm,length_cm,width_cm,uom,image_url
BST99AVG2X,752044929679,0.4050,3.80,28.60,14.50,EA,http://champrosports.com/images/product/large/BST99_1_vegasgold.jpg
BST99AVG3X,752044929686,0.4100,3.70,28.20,13.30,EA,http://champrosports.com/images/product/large/BST99_1_vegasgold.jpg
BST99AVG4X,752044929693,0.4750,3.80,28.90,15.10,EA,http://champrosports.com/images/product/large/BST99_1_vegasgold.jpg
BST99AVGL,752044929655,0.3500,3.20,28.30,13.80,EA,http://champrosports.com/images/product/large/BST99_1_vegasgold.jpg
BST99AVGM,752044929648,0.3250,2.90,28.70,13.20,EA,http://champrosports.com/images/product/large/BST99_1_vegasgold.jpg
BST99AVGS,752044929631,0.2900,2.10,25.40,24.30,EA,http://champrosports.com/images/product/large/BST99_1_vegasgold.jpg
BST99AVGXL,752044929662,0.3800,3.00,28.70,14.40,EA,http://champrosports.com/images/product/large/BST99_1_vegasgold.jpg
BST99AW2X,752044929747,0.4050,3.80,28.60,14.50,EA,http://champrosports.com/images/product/large/BST99_1_white.jpg
BST99AW3X,752044929754,0.4100,3.70,28.20,13.30,EA,http://champrosports.com/images/product/large/BST99_1_white.jpg
BST99AW4X,752044929761,0.4750,3.80,28.90,15.10,EA,http://champrosports.com/images/product/large/BST99_1_white.jpg
BST99AWL,752044929723,0.3500,3.20,28.30,13.80,EA,http://champrosports.com/images/product/large/BST99_1_white.jpg
BST99AWM,752044929716,0.3250,2.90,28.70,13.20,EA,http://champrosports.com/images/product/large/BST99_1_white.jpg
BST99AWS,752044929709,0.2900,2.10,25.40,24.30,EA,http://champrosports.com/images/product/large/BST99_1_white.jpg
BST99AWXL,752044929730,0.3800,3.00,28.70,14.40,EA,http://champrosports.com/images/product/large/BST99_1_white.jpg
BST99LSAB2X,752044988546,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_black.jpg
BST99LSAB3X,752044988553,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_black.jpg
BST99LSAB4X,752044988560,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_black.jpg
BST99LSABL,752044988522,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_black.jpg
BST99LSABM,752044988515,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_black.jpg
BST99LSABS,752044988508,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_black.jpg
BST99LSABXL,752044988539,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_black.jpg
BST99LSACD2X,752044991652,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_cardinal.jpg
BST99LSACD3X,752044991669,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_cardinal.jpg
BST99LSACD4X,752044991676,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_cardinal.jpg
BST99LSACDL,752044991638,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_cardinal.jpg
BST99LSACDM,752044991621,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_cardinal.jpg
BST99LSACDS,752044991614,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_cardinal.jpg
BST99LSACDXL,752044991645,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_cardinal.jpg
BST99LSACH2X,752044988614,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_charcoal.jpg
BST99LSACH3X,752044988621,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_charcoal.jpg
BST99LSACH4X,752044988638,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_charcoal.jpg
BST99LSACHL,752044988591,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_charcoal.jpg
BST99LSACHM,752044988584,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_charcoal.jpg
BST99LSACHS,752044988577,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_charcoal.jpg
BST99LSACHXL,752044988607,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_charcoal.jpg
BST99LSAFG2X,752044988683,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_forestgreen.jpg
BST99LSAFG3X,752044988690,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_forestgreen.jpg
BST99LSAFG4X,752044988706,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_forestgreen.jpg
BST99LSAFGL,752044988669,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_forestgreen.jpg
BST99LSAFGM,752044988652,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_forestgreen.jpg
BST99LSAFGS,752044988645,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_forestgreen.jpg
BST99LSAFGXL,752044988676,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_forestgreen.jpg
BST99LSAFU2X,752044988751,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_fuchsia.jpg
BST99LSAFU3X,752044988768,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_fuchsia.jpg
BST99LSAFU4X,752044988775,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_fuchsia.jpg
BST99LSAFUL,752044988737,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_fuchsia.jpg
BST99LSAFUM,752044988720,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_fuchsia.jpg
BST99LSAFUS,752044988713,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_fuchsia.jpg
BST99LSAFUXL,752044988744,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_fuchsia.jpg
BST99LSAGO2X,752044988829,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_gold.jpg
BST99LSAGO3X,752044988836,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_gold.jpg
BST99LSAGO4X,752044988843,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_gold.jpg
BST99LSAGOL,752044988805,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_gold.jpg
BST99LSAGOM,752044988799,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_gold.jpg
BST99LSAGOS,752044988782,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_gold.jpg
BST99LSAGOXL,752044988812,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_gold.jpg
BST99LSAKY2X,752044988898,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_kellygreen.jpg
BST99LSAKY3X,752044988904,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_kellygreen.jpg
BST99LSAKY4X,752044988911,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_kellygreen.jpg
BST99LSAKYL,752044988874,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_kellygreen.jpg
BST99LSAKYM,752044988867,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_kellygreen.jpg
BST99LSAKYS,752044988850,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_kellygreen.jpg
BST99LSAKYXL,752044988881,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_kellygreen.jpg
BST99LSALB2X,752044988966,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_lightblue.jpg
BST99LSALB3X,752044988973,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_lightblue.jpg
BST99LSALB4X,752044988980,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_lightblue.jpg
BST99LSALBL,752044988942,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_lightblue.jpg
BST99LSALBM,752044988935,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_lightblue.jpg
BST99LSALBS,752044988928,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_lightblue.jpg
BST99LSALBXL,752044988959,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_lightblue.jpg
BST99LSAMA2X,752044989031,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_maroon.jpg
BST99LSAMA3X,752044989048,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_maroon.jpg
BST99LSAMA4X,752044989055,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_maroon.jpg
BST99LSAMAL,752044989017,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_maroon.jpg
BST99LSAMAM,752044989000,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_maroon.jpg
BST99LSAMAS,752044988997,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_maroon.jpg
BST99LSAMAXL,752044989024,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_maroon.jpg
BST99LSANB2X,752044989109,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_neonblue.jpg
BST99LSANB3X,752044989116,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_neonblue.jpg
BST99LSANB4X,752044989123,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_neonblue.jpg
BST99LSANBL,752044989086,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_neonblue.jpg
BST99LSANBM,752044989079,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_neonblue.jpg
BST99LSANBS,752044989062,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_neonblue.jpg
BST99LSANBXL,752044989093,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_neonblue.jpg
BST99LSANG2X,752044989178,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_neongreen.jpg
BST99LSANG3X,752044989185,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_neongreen.jpg
BST99LSANG4X,752044989192,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_neongreen.jpg
BST99LSANGL,752044989154,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_neongreen.jpg
BST99LSANGM,752044989147,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_neongreen.jpg
BST99LSANGS,752044989130,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_neongreen.jpg
BST99LSANGXL,752044989161,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_neongreen.jpg
BST99LSANO2X,752044989246,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_neonorange.jpg
BST99LSANO3X,752044989253,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_neonorange.jpg
BST99LSANO4X,752044989260,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_neonorange.jpg
BST99LSANOL,752044989222,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_neonorange.jpg
BST99LSANOM,752044989215,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_neonorange.jpg
BST99LSANOS,752044989208,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_neonorange.jpg
BST99LSANOXL,752044989239,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_neonorange.jpg
BST99LSANY2X,752044989314,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_navy.jpg
BST99LSANY3X,752044989321,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_navy.jpg
BST99LSANY4X,752044989338,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_navy.jpg
BST99LSANYL,752044989291,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_navy.jpg
BST99LSANYM,752044989284,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_navy.jpg
BST99LSANYS,752044989277,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_navy.jpg
BST99LSANYXL,752044989307,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_navy.jpg
BST99LSAOR2X,752044989451,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_orange.jpg
BST99LSAOR3X,752044989468,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_orange.jpg
BST99LSAOR4X,752044989475,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_orange.jpg
BST99LSAORL,752044989437,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_orange.jpg
BST99LSAORM,752044989420,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_orange.jpg
BST99LSAORS,752044989413,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_orange.jpg
BST99LSAORXL,752044989444,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_orange.jpg
BST99LSAOY2X,752044989383,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_opticyellow.jpg
BST99LSAOY3X,752044989390,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_opticyellow.jpg
BST99LSAOY4X,752044989406,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_opticyellow.jpg
BST99LSAOYL,752044989369,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_opticyellow.jpg
BST99LSAOYM,752044989352,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_opticyellow.jpg
BST99LSAOYS,752044989345,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_opticyellow.jpg
BST99LSAOYXL,752044989376,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_opticyellow.jpg
BST99LSAPU2X,752044989529,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_purple.jpg
BST99LSAPU3X,752044989536,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_purple.jpg
BST99LSAPU4X,752044989543,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_purple.jpg
BST99LSAPUL,752044989505,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_purple.jpg
BST99LSAPUM,752044989499,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_purple.jpg
BST99LSAPUS,752044989482,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_purple.jpg
BST99LSAPUXL,752044989512,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_purple.jpg
BST99LSARY2X,752044989598,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_royal.jpg
BST99LSARY3X,752044989604,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_royal.jpg
BST99LSARY4X,752044989611,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_royal.jpg
BST99LSARYL,752044989574,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_royal.jpg
BST99LSARYM,752044989567,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_royal.jpg
BST99LSARYS,752044989550,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_royal.jpg
BST99LSARYXL,752044989581,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_royal.jpg
BST99LSASC2X,752044989666,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_scarlet.jpg
BST99LSASC3X,752044989673,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_scarlet.jpg
BST99LSASC4X,752044989680,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_scarlet.jpg
BST99LSASCL,752044989642,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_scarlet.jpg
BST99LSASCM,752044989635,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_scarlet.jpg
BST99LSASCS,752044989628,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_scarlet.jpg
BST99LSASCXL,752044989659,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_scarlet.jpg
BST99LSASI2X,752044989734,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_silver.jpg
BST99LSASI3X,752044989741,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_silver.jpg
BST99LSASI4X,752044989758,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_silver.jpg
BST99LSASIL,752044989710,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_silver.jpg
BST99LSASIM,752044989703,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_silver.jpg
BST99LSASIS,752044989697,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_silver.jpg
BST99LSASIXL,752044989727,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_silver.jpg
BST99LSAVG2X,752044989802,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_vegasgold.jpg
BST99LSAVG3X,752044989819,0.4700,2.40,27.30,24.30,EA,http://champrosports.com/images/product/large/BST99LS_1_vegasgold.jpg
BST99LSAVG4X,752044989826,0.4950,2.40,28.60,23.80,EA,http://champrosports.com/images/product/large/BST99LS_1_vegasgold.jpg
BST99LSAVGL,752044989789,0.3850,2.30,24.70,24.10,EA,http://champrosports.com/images/product/large/BST99LS_1_vegasgold.jpg
BST99LSAVGM,752044989772,0.3600,2.30,26.70,22.10,EA,http://champrosports.com/images/product/large/BST99LS_1_vegasgold.jpg
BST99LSAVGS,752044989765,0.3300,2.10,23.90,22.40,EA,http://champrosports.com/images/product/large/BST99LS_1_vegasgold.jpg
BST99LSAVGXL,752044989796,0.4150,2.80,23.90,23.70,EA,http://champrosports.com/images/product/large/BST99LS_1_vegasgold.jpg
BST99LSAW2X,752044989871,0.4450,2.40,28.20,22.60,EA,http://champrosports.com/images/product/large/BST99LS_1_white.jpg
